"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","DONIPHAN","043","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","960","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","JACKSON","085","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,733","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","JEFFERSON","087","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,694","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","LEAVENWORTH","103","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,012","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","MARSHALL","117","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,757","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","NEMAHA","131","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,978","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","POTTAWATOMIE","149","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,561","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","RILEY","161","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","979","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","WYANDOTTE","209","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","209","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","CHEYENNE","023","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","623","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","DECATUR","039","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","651","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","GRAHAM","065","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","547","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","NORTON","137","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","758","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","RAWLINS","153","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","688","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","SHERIDAN","179","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","637","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","SHERMAN","181","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","761","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","THOMAS","193","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","868","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","BARBER","007","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","697","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","COMANCHE","033","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","331","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","EDWARDS","047","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","490","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","HARPER","077","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","899","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","HARVEY","079","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,681","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","KINGMAN","095","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,542","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","KIOWA","097","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","469","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","PAWNEE","145","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","576","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","PRATT","151","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","755","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","RENO","155","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","3,071","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","SEDGWICK","173","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,404","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","STAFFORD","185","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","887","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","SUMNER","191","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,978","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","ALLEN","001","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","938","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","BOURBON","011","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,417","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","BUTLER","015","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,353","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CHAUTAUQUA","019","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","521","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CHEROKEE","021","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,616","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","COWLEY","035","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,563","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CRAWFORD","037","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,515","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","ELK","049","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","601","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","GREENWOOD","073","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,002","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","LABETTE","099","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,708","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","MONTGOMERY","125","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,706","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","NEOSHO","133","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,209","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","WILSON","205","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","900","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","WOODSON","207","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","696","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","CLARK","025","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","320","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","FINNEY","055","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,070","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","FORD","057","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","917","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","GRANT","067","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","410","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","GRAY","069","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","736","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","HAMILTON","075","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","379","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","HASKELL","081","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","478","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","HODGEMAN","083","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","646","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","KEARNY","093","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","508","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","MEADE","119","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","668","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","MORTON","129","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","333","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","SEWARD","175","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","411","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","STANTON","187","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","312","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","STEVENS","189","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","360","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","GOVE","063","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","617","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","GREELEY","071","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","388","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","LANE","101","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","322","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","LOGAN","109","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","493","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","NESS","135","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","787","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","SCOTT","171","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","410","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","TREGO","195","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","653","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","WALLACE","199","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","478","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KANSAS","20","WEST CENTRAL","20","WICHITA","203","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","435","19.4"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","ANDERSON","005","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,272","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BATH","011","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,437","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BOURBON","017","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,064","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BOYLE","021","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,100","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","CLARK","049","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,666","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FAYETTE","067","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,367","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FLEMING","069","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,115","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FRANKLIN","073","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,078","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","GARRARD","079","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,672","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","HARRISON","097","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,473","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","JESSAMINE","113","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,382","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","LINCOLN","137","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,207","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MADISON","151","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,387","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MASON","161","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,608","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MERCER","167","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,980","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MONTGOMERY","173","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,243","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","NICHOLAS","181","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,150","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","ROBERTSON","201","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","621","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SCOTT","209","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,619","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SHELBY","211","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","3,104","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SPENCER","215","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,337","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","WASHINGTON","229","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,151","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","BLUEGRASS","50","WOODFORD","239","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,423","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","ADAIR","001","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,253","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","ALLEN","003","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,877","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","BARREN","009","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","3,781","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","BRECKINRIDGE","027","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,794","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","BULLITT","029","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","929","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","BUTLER","031","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,192","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","CASEY","045","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,133","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","CLINTON","053","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,042","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","CUMBERLAND","057","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","607","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","EDMONSON","061","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,051","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","GRAYSON","085","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,336","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","GREEN","087","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,050","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","HARDIN","093","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,835","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","HART","099","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,208","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","JEFFERSON","111","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","646","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","LARUE","123","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,561","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","MARION","155","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,091","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","MEADE","163","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,649","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","METCALFE","169","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,867","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","MONROE","171","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,581","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","NELSON","179","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,827","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","RUSSELL","207","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,268","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","TAYLOR","217","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,660","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","CENTRAL","30","WARREN","227","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","2,920","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","BELL","013","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","150","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","BOYD","019","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","298","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","BREATHITT","025","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","224","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","CARTER","043","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,195","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","CLAY","051","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","373","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","ELLIOTT","063","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","641","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","ESTILL","065","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","688","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","FLOYD","071","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","149","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","GREENUP","089","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","989","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","HARLAN","095","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","41","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","JACKSON","109","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","905","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","JOHNSON","115","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","254","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","KNOTT","119","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","79","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","KNOX","121","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","493","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","LAUREL","125","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","1,670","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","LAWRENCE","127","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","382","20.0"
"CENSUS","2017","END OF DEC","","COUNTY","KENTUCKY","21","EASTERN OR MOUNTAIN","60","LEE","129","","","00000000","","TRACTORS","TRACTORS - INVENTORY","TOTAL","NOT SPECIFIED","226","20.0"
