"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","DOOLY","093","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,513,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","ECHOLS","101","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","796,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","IRWIN","155","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","3,574,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","JEFF DAVIS","161","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,138,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LANIER","173","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,096,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LOWNDES","185","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,599,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TELFAIR","271","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","599,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TIFT","277","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,255,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TURNER","287","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,201,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WILCOX","315","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,121,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WORTH","321","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,355,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","APPLING","001","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","5,017,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","BACON","005","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,708,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","BRANTLEY","025","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","672,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","BRYAN","029","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","139,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","CAMDEN","039","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","CHARLTON","049","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","331,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","CHATHAM","051","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","533,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","EVANS","109","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","961,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","GLYNN","127","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","100,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","LIBERTY","179","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","122,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","LONG","183","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","168,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","MCINTOSH","191","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","129,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","PIERCE","229","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,826,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","6,371,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TOOMBS","279","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,738,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","WARE","299","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,196,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","WAYNE","305","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,100,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","BAKER","007","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,851,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","CALHOUN","037","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,696,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","CLAY","061","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","958,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","DECATUR","087","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","6,953,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","DOUGHERTY","095","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,696,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","EARLY","099","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","3,920,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","GRADY","131","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","3,851,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","LEE","177","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,254,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","MILLER","201","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,630,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","MITCHELL","205","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","8,634,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","QUITMAN","239","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","109,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","RANDOLPH","243","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,689,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","SEMINOLE","253","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,409,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","STEWART","259","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","263,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","SUMTER","261","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","8,330,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","TERRELL","273","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","3,308,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","THOMAS","275","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,272,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","WEBSTER","307","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,387,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","CARROLL","045","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,685,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","CHATTAHOOCHEE","053","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","CLAYTON","063","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","27,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","COWETA","077","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,096,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","DOUGLAS","097","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","135,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","FAYETTE","113","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","256,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HARALSON","143","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","888,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HARRIS","145","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","603,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HEARD","149","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,151,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HENRY","151","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","279,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","LAMAR","171","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","525,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MACON","193","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","5,017,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MARION","197","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","926,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MERIWETHER","199","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","872,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MUSCOGEE","215","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","44,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","PIKE","231","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","585,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","SCHLEY","249","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","611,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","SPALDING","255","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","285,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TALBOT","263","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","204,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TAYLOR","269","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,541,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TROUP","285","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","446,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","UPSON","293","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,328,000","23.1"
"CENSUS","2017","YEAR","","COUNTY","HAWAII","15","HAWAII ISLAND","11","HAWAII","001","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","10,930,000","14.9"
"CENSUS","2017","YEAR","","COUNTY","HAWAII","15","KAUAI AND NIIHAU ISLANDS","24","KAUAI","007","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","3,785,000","14.9"
"CENSUS","2017","YEAR","","COUNTY","HAWAII","15","MAUI, MOLOKAI & LANAI ISLAND","35","MAUI & KALWAO","009","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","3,620,000","14.9"
"CENSUS","2017","YEAR","","COUNTY","HAWAII","15","OAHU ISLAND","62","HONOLULU","003","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","5,177,000","14.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,735,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","3,371,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","20,524,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","8,996,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,449,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,392,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,150,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,079,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,273,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,962,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","12,012,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,734,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","6,094,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,336,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","9,367,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,224,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,157,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,521,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","BOUNDARY","021","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,440,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","CLEARWATER","035","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","575,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","3,538,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,685,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","6,201,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,767,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","3,836,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","70,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,653,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,686,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","19,438,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","13,881,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","JEROME","053","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","11,237,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","LINCOLN","063","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","5,134,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","MINIDOKA","067","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","13,095,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","TWIN FALLS","083","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","17,663,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADA","001","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","5,181,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADAMS","003","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","861,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","BOISE","015","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","151,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","18,717,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","7,397,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,280,000","33.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","OWYHEE","073","","","00000000","","FUELS","FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","8,714,000","33.0"
