"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","EAST","60","POLK","143","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","159,435,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","EAST","60","SARPY","153","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","53,097,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","EAST","60","SAUNDERS","155","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","263,539,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","EAST","60","SEWARD","159","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","238,425,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","EAST","60","WASHINGTON","177","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","147,182,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","EAST","60","YORK","185","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","259,474,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","ARTHUR","005","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","16,140,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","BLAINE","009","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","17,518,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","BOYD","015","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","74,070,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","BROWN","017","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","69,636,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","CHERRY","031","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","136,624,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","GARFIELD","071","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","28,721,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","GRANT","075","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","15,164,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","HOLT","089","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","306,106,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","HOOKER","091","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","10,601,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","KEYA PAHA","103","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","47,478,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","LOGAN","113","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","26,569,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","LOUP","115","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","21,822,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","MCPHERSON","117","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","18,323,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","ROCK","149","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","48,809,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","THOMAS","171","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","14,390,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTH","20","WHEELER","183","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","55,518,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","ANTELOPE","003","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","271,296,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","BOONE","011","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","209,273,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","BURT","021","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","166,000,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","CEDAR","027","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","231,729,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","CUMING","039","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","269,244,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","DAKOTA","043","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","71,708,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","DIXON","051","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","131,681,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","KNOX","107","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","213,606,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","MADISON","119","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","214,027,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","PIERCE","139","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","187,763,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","STANTON","167","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","122,595,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","THURSTON","173","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","116,603,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHEAST","30","WAYNE","179","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","150,827,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","BANNER","007","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","49,191,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","BOX BUTTE","013","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","134,340,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","CHEYENNE","033","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","110,709,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","DAWES","045","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","56,612,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","DEUEL","049","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","62,364,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","GARDEN","069","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","53,119,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","KIMBALL","105","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","62,535,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","MORRILL","123","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","101,087,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","SCOTTS BLUFF","157","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","175,891,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","SHERIDAN","161","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","110,471,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","NORTHWEST","10","SIOUX","165","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","53,973,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","ADAMS","001","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","199,887,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","FRANKLIN","061","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","86,851,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","FURNAS","065","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","127,479,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","GOSPER","073","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","103,774,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","HARLAN","083","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","104,250,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","KEARNEY","099","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","164,984,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","PHELPS","137","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","223,875,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTH","80","WEBSTER","181","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","103,171,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","CLAY","035","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","152,401,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","FILLMORE","059","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","202,164,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","GAGE","067","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","232,063,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","JEFFERSON","095","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","154,968,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","JOHNSON","097","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","76,297,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","NEMAHA","127","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","96,184,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","NUCKOLLS","129","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","138,478,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","OTOE","131","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","166,209,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","PAWNEE","133","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","89,427,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","RICHARDSON","147","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","143,700,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","SALINE","151","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","204,462,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHEAST","90","THAYER","169","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","149,373,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","CHASE","029","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","156,176,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","DUNDY","057","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","108,373,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","FRONTIER","063","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","97,488,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","HAYES","085","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","64,576,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","HITCHCOCK","087","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","66,501,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","KEITH","101","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","93,763,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","LINCOLN","111","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","230,702,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","PERKINS","135","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","146,504,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEBRASKA","31","SOUTHWEST","70","RED WILLOW","145","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","102,326,000","21.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","NORTHEAST","30","ELKO","007","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","71,653,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","NORTHEAST","30","EUREKA","011","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","36,414,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","NORTHEAST","30","LANDER","015","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","26,568,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","NORTHEAST","30","WHITE PINE","033","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","29,657,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","CARSON CITY","510","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","CHURCHILL","001","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","53,428,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","DOUGLAS","005","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","25,996,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","HUMBOLDT","013","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","92,167,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","LYON","019","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","45,981,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","PERSHING","027","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","29,179,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","STOREY","029","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","NORTHWEST","10","WASHOE","031","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","21,903,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","CLARK","003","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","13,769,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","ESMERALDA","009","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","12,423,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","LINCOLN","017","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","39,420,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","MINERAL","021","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","3,905,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEVADA","32","SOUTH","80","NYE","023","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","27,028,000","59.2"
"CENSUS","2017","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","BELKNAP","001","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","16,056,000","29.0"
"CENSUS","2017","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","CARROLL","003","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","13,409,000","29.0"
"CENSUS","2017","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","CHESHIRE","005","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","30,339,000","29.0"
"CENSUS","2017","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","COOS","007","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","19,205,000","29.0"
"CENSUS","2017","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","GRAFTON","009","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","34,198,000","29.0"
"CENSUS","2017","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","HILLSBOROUGH","011","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","41,095,000","29.0"
"CENSUS","2017","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","MERRIMACK","013","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","54,091,000","29.0"
"CENSUS","2017","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","ROCKINGHAM","015","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","32,782,000","29.0"
"CENSUS","2017","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","STRAFFORD","017","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","16,573,000","29.0"
"CENSUS","2017","END OF DEC","","COUNTY","NEW HAMPSHIRE","33","ALL COUNTIES","10","SULLIVAN","019","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","25,073,000","29.0"
"CENSUS","2017","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","BURLINGTON","005","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","84,792,000","24.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","MERCER","021","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","26,950,000","24.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","MIDDLESEX","023","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","24,444,000","24.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","MONMOUTH","025","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","66,334,000","24.5"
"CENSUS","2017","END OF DEC","","COUNTY","NEW JERSEY","34","CENTRAL","50","OCEAN","029","","","00000000","","MACHINERY TOTALS","MACHINERY TOTALS - ASSET VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","15,776,000","24.5"
